,trading_day,component,lag_length,aic
80,289,81.0,1.0,-5.976115296063698
81,289,82.0,1.0,-6.001223960126855
82,289,83.0,1.0,-6.004111198482943
83,289,84.0,4.0,-6.031007935582247
84,289,85.0,1.0,-6.044191258113582
85,289,86.0,2.0,-6.042122291390061
86,289,87.0,13.0,-6.063030483148882
87,289,88.0,1.0,-6.075515828779903
88,289,89.0,3.0,-6.084902269073171
89,289,90.0,4.0,-6.076465593557329
90,289,91.0,4.0,-6.120277223189344
91,289,92.0,1.0,-6.1092215070958975
92,289,93.0,1.0,-6.124075010173416
93,289,94.0,1.0,-6.1322141082826125
94,289,95.0,2.0,-6.156508260292608
95,289,96.0,1.0,-6.168450790256731
96,289,97.0,1.0,-6.1730151659585095
97,289,98.0,1.0,-6.198537181784583
98,289,99.0,2.0,-6.194974235485922
99,289,100.0,3.0,-6.211969802256057
0,290,1.0,3.0,-1.8724027747979286
1,290,2.0,1.0,-3.1721044532433034
2,290,3.0,1.0,-3.7655358337236766
3,290,4.0,1.0,-4.305148286583157
4,290,5.0,6.0,-4.391989599110793
5,290,6.0,1.0,-4.641723495247663
6,290,7.0,5.0,-4.678848061556271
7,290,8.0,2.0,-4.743357545005658
8,290,9.0,13.0,-4.789159966657078
9,290,10.0,1.0,-4.8146750671536145
10,290,11.0,9.0,-4.8186075949824385
11,290,12.0,6.0,-4.87184116829955
12,290,13.0,1.0,-4.918309735885834
13,290,14.0,1.0,-4.939703746249536
14,290,15.0,1.0,-4.9639222350005285
15,290,16.0,4.0,-5.077622128642606
16,290,17.0,1.0,-5.018466005191569
17,290,18.0,1.0,-5.025120545049119
18,290,19.0,2.0,-5.051291029732232
19,290,20.0,6.0,-5.070936009269209
20,290,21.0,1.0,-5.094882876051423
21,290,22.0,1.0,-5.099375556366527
22,290,23.0,4.0,-5.171532470223696
23,290,24.0,1.0,-5.168804869989758
24,290,25.0,1.0,-5.2056128365135494
25,290,26.0,1.0,-5.202462150495014
26,290,27.0,1.0,-5.211332741448032
27,290,28.0,14.0,-5.204576235695524
28,290,29.0,5.0,-5.246462797864923
29,290,30.0,1.0,-5.268761192328224
30,290,31.0,1.0,-5.283947514242174
31,290,32.0,1.0,-5.305754400281971
32,290,33.0,1.0,-5.317635609418205
33,290,34.0,2.0,-5.319417363469621
34,290,35.0,2.0,-5.375634129444059
35,290,36.0,1.0,-5.369957174667453
36,290,37.0,5.0,-5.367959635626765
37,290,38.0,1.0,-5.392220543185742
38,290,39.0,3.0,-5.413049295552702
39,290,40.0,1.0,-5.41982586117867
40,290,41.0,1.0,-5.432607547054515
41,290,42.0,4.0,-5.433200698575232
42,290,43.0,2.0,-5.4655530706248
43,290,44.0,2.0,-5.4734861849401995
44,290,45.0,1.0,-5.511109257719177
45,290,46.0,1.0,-5.501719474424099
46,290,47.0,1.0,-5.526160711130739
47,290,48.0,1.0,-5.527872222705244
48,290,49.0,1.0,-5.5490717035478845
49,290,50.0,1.0,-5.565987506235701
50,290,51.0,1.0,-5.576384480206147
51,290,52.0,1.0,-5.587403903339778
52,290,53.0,2.0,-5.60099082159473
53,290,54.0,2.0,-5.622724824039151
54,290,55.0,1.0,-5.624165707747808
55,290,56.0,3.0,-5.623848320421508
56,290,57.0,1.0,-5.6475985794327865
57,290,58.0,10.0,-5.631962890234342
58,290,59.0,1.0,-5.683398068569977
59,290,60.0,1.0,-5.686021155078575
60,290,61.0,1.0,-5.702193835505938
61,290,62.0,6.0,-5.701353525464952
62,290,63.0,9.0,-5.817130533066776
63,290,64.0,1.0,-5.74528492222906
64,290,65.0,1.0,-5.757270508427611
65,290,66.0,1.0,-5.7892621217036835
66,290,67.0,1.0,-5.80044737262257
67,290,68.0,1.0,-5.8125541924057424
68,290,69.0,3.0,-5.840479168518424
69,290,70.0,1.0,-5.838500869984546
70,290,71.0,1.0,-5.852018092001588
71,290,72.0,1.0,-5.870177128674381
72,290,73.0,1.0,-5.872847219101071
73,290,74.0,3.0,-5.887393204775746
74,290,75.0,4.0,-5.8971991455513235
75,290,76.0,1.0,-5.8999005845341035
76,290,77.0,6.0,-5.920869594222755
77,290,78.0,9.0,-5.951733563417276
78,290,79.0,2.0,-5.9552783513902
79,290,80.0,1.0,-5.966947169868581
80,290,81.0,1.0,-5.976937776619507
81,290,82.0,1.0,-5.993491598567502
82,290,83.0,1.0,-6.000725717115779
83,290,84.0,4.0,-6.0177543172359975
84,290,85.0,1.0,-6.039308251308776
85,290,86.0,2.0,-6.043261955086562
86,290,87.0,5.0,-6.065593509706618
87,290,88.0,1.0,-6.0677648386248295
88,290,89.0,2.0,-6.085084540041936
89,290,90.0,1.0,-6.081697218781316
90,290,91.0,4.0,-6.145493874542877
91,290,92.0,1.0,-6.1032427852912985
92,290,93.0,1.0,-6.128875357475293
93,290,94.0,6.0,-6.133325395815027
94,290,95.0,1.0,-6.138094423901057
95,290,96.0,1.0,-6.165221492598261
96,290,97.0,5.0,-6.153235926741671
97,290,98.0,1.0,-6.1980885099711145
98,290,99.0,1.0,-6.192155581947721
99,290,100.0,2.0,-6.206946296924512
0,291,1.0,3.0,-1.8709889000279094
1,291,2.0,1.0,-3.171699129958771
2,291,3.0,1.0,-3.7678776048897036
3,291,4.0,1.0,-4.305037692827043
4,291,5.0,6.0,-4.389327670956289
5,291,6.0,1.0,-4.639565916263003
6,291,7.0,5.0,-4.680304045561713
7,291,8.0,2.0,-4.743853235134583
8,291,9.0,13.0,-4.7886097536738585
9,291,10.0,1.0,-4.814846727203335
10,291,11.0,9.0,-4.817115638468864
11,291,12.0,6.0,-4.870041393023362
12,291,13.0,1.0,-4.917666684878444
13,291,14.0,1.0,-4.938848303225303
14,291,15.0,1.0,-4.964287437364154
15,291,16.0,4.0,-5.081561597819212
16,291,17.0,1.0,-5.018738262652568
17,291,18.0,1.0,-5.0251354400173724
18,291,19.0,2.0,-5.053395153349149
19,291,20.0,6.0,-5.073062529180509
20,291,21.0,1.0,-5.095146849954984
21,291,22.0,1.0,-5.099303951437655
22,291,23.0,4.0,-5.165758921526891
23,291,24.0,1.0,-5.168813451245909
24,291,25.0,1.0,-5.204808854761076
25,291,26.0,1.0,-5.200694155904832
26,291,27.0,1.0,-5.21341400145611
27,291,28.0,14.0,-5.203771186861695
28,291,29.0,5.0,-5.244307453055342
29,291,30.0,7.0,-5.24915135222583
30,291,31.0,1.0,-5.285667687948738
31,291,32.0,1.0,-5.305324033002515
32,291,33.0,1.0,-5.3124545684004705
33,291,34.0,2.0,-5.322947835232632
34,291,35.0,2.0,-5.3742763181571105
35,291,36.0,1.0,-5.3705394425463195
