,0
0,56.92307692307692
1,50.76923076923077
2,61.53846153846154
3,58.46153846153846
4,49.23076923076923
5,40.0
6,52.30769230769231
7,50.76923076923077
8,52.30769230769231
9,53.84615384615385
10,55.38461538461539
11,49.23076923076923
12,52.30769230769231
13,50.76923076923077
14,55.38461538461539
15,47.69230769230769
16,47.69230769230769
17,38.46153846153846
18,52.30769230769231
19,50.76923076923077
20,52.30769230769231
21,50.76923076923077
22,50.76923076923077
23,55.38461538461539
24,44.61538461538461
25,38.46153846153846
26,52.30769230769231
27,56.92307692307692
28,55.38461538461539
29,47.69230769230769
30,53.84615384615385
31,58.46153846153846
32,61.53846153846154
33,53.84615384615385
34,58.46153846153846
35,49.23076923076923
36,53.84615384615385
37,40.0
38,52.30769230769231
39,49.23076923076923
40,56.92307692307692
41,60.0
42,50.76923076923077
43,47.69230769230769
44,53.84615384615385
45,60.0
46,63.07692307692308
47,49.23076923076923
48,52.30769230769231
49,50.76923076923077
50,58.46153846153846
51,55.38461538461539
52,47.69230769230769
53,50.76923076923077
54,49.23076923076923
55,47.69230769230769
56,44.61538461538461
57,41.53846153846154
58,47.69230769230769
59,61.53846153846154
60,60.0
61,41.53846153846154
62,58.46153846153846
63,56.92307692307692
64,49.23076923076923
65,46.15384615384615
66,58.46153846153846
67,46.15384615384615
68,58.46153846153846
69,50.76923076923077
70,50.76923076923077
71,46.15384615384615
72,49.23076923076923
73,52.30769230769231
74,43.07692307692308
75,53.84615384615385
76,35.38461538461539
77,43.07692307692308
78,52.30769230769231
79,49.23076923076923
80,56.92307692307692
81,53.84615384615385
82,52.30769230769231
83,49.23076923076923
84,49.23076923076923
85,64.61538461538461
86,56.92307692307692
87,53.84615384615385
88,46.15384615384615
89,55.38461538461539
90,55.38461538461539
91,52.30769230769231
92,52.30769230769231
93,58.46153846153846
94,50.76923076923077
95,61.53846153846154
96,56.92307692307692
97,49.23076923076923
98,56.92307692307692
99,43.07692307692308
100,50.76923076923077
101,58.46153846153846
102,52.30769230769231
103,50.76923076923077
104,53.84615384615385
105,50.76923076923077
106,53.84615384615385
107,52.30769230769231
108,60.0
109,58.46153846153846
110,41.53846153846154
111,56.92307692307692
112,53.84615384615385
113,49.23076923076923
114,44.61538461538461
115,38.46153846153846
116,49.23076923076923
117,55.38461538461539
118,56.92307692307692
119,61.53846153846154
120,52.30769230769231
121,49.23076923076923
122,47.69230769230769
123,61.53846153846154
124,58.46153846153846
125,44.61538461538461
126,46.15384615384615
127,52.30769230769231
128,52.30769230769231
129,53.84615384615385
130,52.30769230769231
131,55.38461538461539
132,55.38461538461539
133,46.15384615384615
134,50.76923076923077
135,44.61538461538461
136,44.61538461538461
137,44.61538461538461
138,49.23076923076923
139,66.15384615384616
140,58.46153846153846
141,43.07692307692308
142,55.38461538461539
143,50.76923076923077
144,61.53846153846154
145,55.38461538461539
146,63.07692307692308
147,49.23076923076923
148,52.30769230769231
149,50.76923076923077
150,58.46153846153846
151,52.30769230769231
152,52.30769230769231
153,52.30769230769231
154,58.46153846153846
155,46.15384615384615
156,66.15384615384616
157,49.23076923076923
158,49.23076923076923
159,64.61538461538461
160,44.61538461538461
161,40.0
162,52.30769230769231
163,40.0
164,55.38461538461539
165,49.23076923076923
166,44.61538461538461
167,55.38461538461539
168,50.76923076923077
169,50.76923076923077
170,64.61538461538461
171,46.15384615384615
172,47.69230769230769
173,58.46153846153846
174,50.76923076923077
175,46.15384615384615
176,60.0
177,49.23076923076923
178,44.61538461538461
179,41.53846153846154
180,50.76923076923077
181,47.69230769230769
182,50.76923076923077
183,53.84615384615385
184,46.15384615384615
185,43.07692307692308
186,52.30769230769231
187,53.84615384615385
188,56.92307692307692
189,55.38461538461539
190,43.07692307692308
191,47.69230769230769
192,55.38461538461539
193,52.30769230769231
194,52.30769230769231
195,53.84615384615385
196,41.53846153846154
197,53.84615384615385
198,58.46153846153846
199,60.0
200,58.46153846153846
201,56.92307692307692
202,53.84615384615385
203,46.15384615384615
204,56.92307692307692
205,49.23076923076923
206,49.23076923076923
207,47.69230769230769
208,44.61538461538461
209,50.76923076923077
210,49.23076923076923
211,50.76923076923077
212,55.38461538461539
213,49.23076923076923
214,44.61538461538461
215,55.38461538461539
216,66.15384615384616
217,46.15384615384615
218,40.0
219,38.46153846153846
220,43.07692307692308
221,43.07692307692308
222,60.0
223,52.30769230769231
224,49.23076923076923
225,55.38461538461539
226,55.38461538461539
227,43.07692307692308
228,53.84615384615385
229,60.0
230,53.84615384615385
231,53.84615384615385
232,49.23076923076923
233,50.76923076923077
234,52.30769230769231
235,53.84615384615385
236,58.46153846153846
237,58.46153846153846
238,50.76923076923077
239,41.53846153846154
240,49.23076923076923
241,52.30769230769231
242,49.23076923076923
243,47.69230769230769
244,52.30769230769231
245,53.84615384615385
246,46.15384615384615
247,49.23076923076923
248,56.92307692307692
249,52.30769230769231
250,52.30769230769231
251,47.69230769230769
252,47.69230769230769
253,56.92307692307692
254,41.53846153846154
255,49.23076923076923
256,58.46153846153846
257,47.69230769230769
258,40.0
259,52.30769230769231
260,40.0
261,55.38461538461539
262,49.23076923076923
263,53.84615384615385
264,50.76923076923077
265,44.61538461538461
266,61.53846153846154
267,55.38461538461539
268,53.84615384615385
269,50.76923076923077
270,47.69230769230769
271,47.69230769230769
272,61.53846153846154
273,52.30769230769231
274,56.92307692307692
275,41.53846153846154
276,44.61538461538461
277,63.07692307692308
278,49.23076923076923
279,60.0
280,63.07692307692308
281,50.76923076923077
282,52.30769230769231
283,47.69230769230769
284,55.38461538461539
285,43.07692307692308
286,53.84615384615385
287,46.15384615384615
288,50.76923076923077
289,47.69230769230769
290,49.23076923076923
291,43.07692307692308
292,56.92307692307692
293,64.61538461538461
294,53.84615384615385
295,43.07692307692308
296,58.46153846153846
297,47.69230769230769
298,46.15384615384615
299,46.15384615384615
300,50.76923076923077
301,47.69230769230769
302,61.53846153846154
303,53.84615384615385
304,58.46153846153846
305,56.92307692307692
306,44.61538461538461
307,43.07692307692308
308,44.61538461538461
309,41.53846153846154
310,50.76923076923077
311,50.76923076923077
312,49.23076923076923
313,55.38461538461539
314,52.30769230769231
315,43.07692307692308
316,52.30769230769231
317,55.38461538461539
318,47.69230769230769
319,41.53846153846154
320,50.76923076923077
321,44.61538461538461
322,55.38461538461539
323,61.53846153846154
324,44.61538461538461
325,50.76923076923077
326,49.23076923076923
327,53.84615384615385
328,47.69230769230769
329,50.76923076923077
330,60.0
331,55.38461538461539
332,56.92307692307692
333,53.84615384615385
334,49.23076923076923
335,49.23076923076923
336,56.92307692307692
337,55.38461538461539
338,49.23076923076923
339,47.69230769230769
340,41.53846153846154
341,43.07692307692308
342,43.07692307692308
343,40.0
344,41.53846153846154
345,55.38461538461539
346,52.30769230769231
347,61.53846153846154
348,41.53846153846154
349,49.23076923076923
350,53.84615384615385
351,49.23076923076923
352,58.46153846153846
353,52.30769230769231
354,46.15384615384615
355,53.84615384615385
356,52.30769230769231
357,46.15384615384615
358,44.61538461538461
359,52.30769230769231
360,47.69230769230769
361,53.84615384615385
362,53.84615384615385
363,52.30769230769231
364,49.23076923076923
365,47.69230769230769
366,53.84615384615385
367,56.92307692307692
368,55.38461538461539
369,50.76923076923077
370,47.69230769230769
371,46.15384615384615
372,52.30769230769231
373,47.69230769230769
374,52.30769230769231
375,46.15384615384615
376,52.30769230769231
377,47.69230769230769
378,47.69230769230769
379,44.61538461538461
380,50.76923076923077
381,53.84615384615385
382,40.0
383,58.46153846153846
384,49.23076923076923
385,58.46153846153846
386,66.15384615384616
387,52.30769230769231
388,44.61538461538461
389,52.30769230769231
390,43.07692307692308
391,55.38461538461539
392,46.15384615384615
393,49.23076923076923
394,35.38461538461539
395,44.61538461538461
396,46.15384615384615
397,56.92307692307692
398,53.84615384615385
