,0
0,43.68346204787207
1,54.77377431638872
2,50.20365174704936
3,46.99606925085455
4,49.88115911874549
5,45.79704900871696
6,50.82166918357586
7,48.5535670101872
8,56.99627560520394
9,55.89498934575468
10,63.491739931924684
11,49.55461214803736
12,42.535731364424834
13,64.66574962939097
14,53.49735049682792
15,65.84624380409265
16,73.05769827482209
17,12.674331932461197
18,60.57807571286121
19,61.442709213379466
20,24.102444645880613
21,11.801908021094421
22,44.729350566646744
23,16.823751437619688
24,68.35339513080949
25,26.963697805005236
26,78.13443835172777
27,45.34120324075882
28,50.05798577389476
29,58.98929515265184
30,59.73239904422927
31,45.00148623858016
32,58.690905329223746
33,43.73689776380972
34,66.07337926780156
35,49.00951353452665
36,50.560881746078834
37,44.85192221974868
38,69.40590588844782
39,68.63510088848763
40,46.79119282399265
41,57.765387996944135
42,52.18506229236521
43,53.03079679062318
44,53.10715000135413
45,58.15527176463575
46,50.11875407705679
47,42.76572592636712
48,56.67518083049676
49,59.36062443147049
50,50.56902586112348
51,45.733587082394905
52,12.095519314063951
53,52.644942468710425
54,15.482681816562367
55,66.06235464781946
56,51.52007793720981
57,39.42744463750548
58,68.34564350150886
59,75.91206037354267
60,32.68517922460166
61,33.77313292049617
62,23.832467476601998
63,78.9159522703948
64,41.01343492620953
