,0
0,61.53846153846154
1,53.84615384615385
2,67.6923076923077
3,58.46153846153846
4,56.92307692307692
5,49.23076923076923
6,47.69230769230769
7,46.15384615384615
8,50.76923076923077
9,52.30769230769231
10,52.30769230769231
11,47.69230769230769
12,49.23076923076923
13,52.30769230769231
14,56.92307692307692
15,49.23076923076923
16,49.23076923076923
17,44.61538461538461
18,43.07692307692308
19,49.23076923076923
20,52.30769230769231
21,52.30769230769231
22,53.84615384615385
23,44.61538461538461
24,46.15384615384615
25,58.46153846153846
26,38.46153846153846
27,49.23076923076923
28,55.38461538461539
29,41.53846153846154
30,41.53846153846154
31,53.84615384615385
32,56.92307692307692
33,61.53846153846154
34,63.07692307692308
35,61.53846153846154
36,52.30769230769231
37,46.15384615384615
38,50.76923076923077
39,50.76923076923077
40,58.46153846153846
41,63.07692307692308
42,49.23076923076923
43,50.76923076923077
44,52.30769230769231
45,63.07692307692308
46,61.53846153846154
47,50.76923076923077
48,56.92307692307692
49,50.76923076923077
50,64.61538461538461
51,52.30769230769231
52,47.69230769230769
53,56.92307692307692
54,44.61538461538461
55,50.76923076923077
56,46.15384615384615
57,36.92307692307692
58,43.07692307692308
59,44.61538461538461
60,55.38461538461539
61,38.46153846153846
62,50.76923076923077
63,44.61538461538461
64,49.23076923076923
65,44.61538461538461
66,40.0
67,49.23076923076923
68,58.46153846153846
69,55.38461538461539
70,53.84615384615385
71,49.23076923076923
72,52.30769230769231
73,50.76923076923077
74,40.0
75,56.92307692307692
76,41.53846153846154
77,44.61538461538461
78,49.23076923076923
79,44.61538461538461
80,58.46153846153846
81,49.23076923076923
82,41.53846153846154
83,53.84615384615385
84,46.15384615384615
85,53.84615384615385
86,55.38461538461539
87,53.84615384615385
88,49.23076923076923
89,61.53846153846154
90,44.61538461538461
91,58.46153846153846
92,53.84615384615385
93,52.30769230769231
94,47.69230769230769
95,67.6923076923077
96,46.15384615384615
97,56.92307692307692
98,50.76923076923077
99,40.0
100,50.76923076923077
101,49.23076923076923
102,44.61538461538461
103,40.0
104,58.46153846153846
105,50.76923076923077
106,55.38461538461539
107,53.84615384615385
108,56.92307692307692
109,41.53846153846154
110,47.69230769230769
111,56.92307692307692
112,66.15384615384616
113,44.61538461538461
114,49.23076923076923
115,49.23076923076923
116,53.84615384615385
117,56.92307692307692
118,58.46153846153846
119,55.38461538461539
120,55.38461538461539
121,46.15384615384615
122,58.46153846153846
123,55.38461538461539
124,63.07692307692308
125,47.69230769230769
126,52.30769230769231
127,56.92307692307692
128,53.84615384615385
129,55.38461538461539
130,44.61538461538461
131,58.46153846153846
132,55.38461538461539
133,56.92307692307692
134,46.15384615384615
135,47.69230769230769
136,41.53846153846154
137,40.0
138,55.38461538461539
139,67.6923076923077
140,50.76923076923077
141,50.76923076923077
142,47.69230769230769
143,53.84615384615385
144,64.61538461538461
145,46.15384615384615
146,56.92307692307692
147,40.0
148,53.84615384615385
149,50.76923076923077
150,63.07692307692308
151,47.69230769230769
152,55.38461538461539
153,49.23076923076923
154,69.23076923076923
155,53.84615384615385
156,60.0
157,52.30769230769231
158,44.61538461538461
159,61.53846153846154
160,41.53846153846154
161,41.53846153846154
162,52.30769230769231
163,55.38461538461539
164,52.30769230769231
165,56.92307692307692
166,44.61538461538461
167,56.92307692307692
168,58.46153846153846
169,56.92307692307692
170,52.30769230769231
171,43.07692307692308
172,46.15384615384615
173,58.46153846153846
174,43.07692307692308
175,46.15384615384615
176,58.46153846153846
177,43.07692307692308
178,49.23076923076923
179,53.84615384615385
180,53.84615384615385
181,50.76923076923077
182,55.38461538461539
183,56.92307692307692
184,52.30769230769231
185,46.15384615384615
186,50.76923076923077
187,49.23076923076923
188,55.38461538461539
189,64.61538461538461
190,44.61538461538461
191,44.61538461538461
192,64.61538461538461
193,58.46153846153846
194,47.69230769230769
195,47.69230769230769
196,44.61538461538461
197,47.69230769230769
198,56.92307692307692
199,56.92307692307692
200,44.61538461538461
201,55.38461538461539
202,49.23076923076923
203,47.69230769230769
204,49.23076923076923
205,53.84615384615385
206,58.46153846153846
207,49.23076923076923
208,46.15384615384615
209,52.30769230769231
210,44.61538461538461
211,66.15384615384616
212,53.84615384615385
213,49.23076923076923
214,38.46153846153846
215,49.23076923076923
216,58.46153846153846
217,49.23076923076923
218,43.07692307692308
219,53.84615384615385
220,47.69230769230769
221,41.53846153846154
222,60.0
223,47.69230769230769
224,56.92307692307692
225,46.15384615384615
226,55.38461538461539
227,58.46153846153846
228,60.0
229,60.0
230,56.92307692307692
231,50.76923076923077
232,50.76923076923077
233,55.38461538461539
234,46.15384615384615
235,46.15384615384615
236,55.38461538461539
237,55.38461538461539
238,52.30769230769231
239,49.23076923076923
240,56.92307692307692
241,55.38461538461539
242,52.30769230769231
243,49.23076923076923
244,58.46153846153846
245,53.84615384615385
246,43.07692307692308
247,50.76923076923077
248,55.38461538461539
249,50.76923076923077
250,49.23076923076923
251,50.76923076923077
252,49.23076923076923
253,46.15384615384615
254,52.30769230769231
255,56.92307692307692
256,50.76923076923077
257,49.23076923076923
258,35.38461538461539
259,50.76923076923077
260,36.92307692307692
261,53.84615384615385
262,50.76923076923077
263,61.53846153846154
264,50.76923076923077
265,40.0
266,53.84615384615385
267,52.30769230769231
268,56.92307692307692
269,52.30769230769231
270,53.84615384615385
271,47.69230769230769
272,53.84615384615385
273,50.76923076923077
274,53.84615384615385
275,56.92307692307692
276,46.15384615384615
277,58.46153846153846
278,40.0
279,47.69230769230769
280,55.38461538461539
281,52.30769230769231
282,47.69230769230769
283,40.0
284,60.0
285,46.15384615384615
286,46.15384615384615
287,58.46153846153846
288,58.46153846153846
289,43.07692307692308
290,43.07692307692308
291,55.38461538461539
292,55.38461538461539
293,56.92307692307692
294,52.30769230769231
295,56.92307692307692
296,58.46153846153846
297,44.61538461538461
298,50.76923076923077
299,52.30769230769231
300,52.30769230769231
301,44.61538461538461
302,52.30769230769231
303,47.69230769230769
304,56.92307692307692
305,46.15384615384615
306,41.53846153846154
307,56.92307692307692
308,60.0
309,53.84615384615385
310,55.38461538461539
311,60.0
312,43.07692307692308
313,60.0
314,58.46153846153846
315,58.46153846153846
316,60.0
317,52.30769230769231
318,49.23076923076923
319,50.76923076923077
320,53.84615384615385
321,43.07692307692308
322,44.61538461538461
323,58.46153846153846
324,47.69230769230769
325,53.84615384615385
326,49.23076923076923
327,56.92307692307692
328,56.92307692307692
329,46.15384615384615
330,58.46153846153846
331,58.46153846153846
332,53.84615384615385
333,50.76923076923077
334,55.38461538461539
335,52.30769230769231
336,44.61538461538461
337,58.46153846153846
338,55.38461538461539
339,44.61538461538461
340,49.23076923076923
341,43.07692307692308
342,44.61538461538461
343,53.84615384615385
344,49.23076923076923
345,53.84615384615385
346,47.69230769230769
347,52.30769230769231
348,47.69230769230769
349,50.76923076923077
350,49.23076923076923
351,55.38461538461539
352,56.92307692307692
353,49.23076923076923
354,49.23076923076923
355,50.76923076923077
356,49.23076923076923
357,52.30769230769231
358,53.84615384615385
359,43.07692307692308
360,49.23076923076923
361,50.76923076923077
362,41.53846153846154
363,61.53846153846154
364,35.38461538461539
365,47.69230769230769
366,67.6923076923077
367,52.30769230769231
368,50.76923076923077
369,56.92307692307692
370,43.07692307692308
371,55.38461538461539
372,53.84615384615385
373,49.23076923076923
374,53.84615384615385
375,53.84615384615385
376,49.23076923076923
377,53.84615384615385
378,56.92307692307692
379,52.30769230769231
380,46.15384615384615
381,66.15384615384616
382,49.23076923076923
383,50.76923076923077
384,56.92307692307692
385,58.46153846153846
386,52.30769230769231
387,52.30769230769231
388,58.46153846153846
389,55.38461538461539
390,49.23076923076923
391,47.69230769230769
392,55.38461538461539
393,38.46153846153846
394,49.23076923076923
395,44.61538461538461
396,60.0
397,49.23076923076923
398,55.38461538461539
399,46.15384615384615
400,61.53846153846154
401,46.15384615384615
402,52.30769230769231
403,49.23076923076923
404,36.92307692307692
405,46.15384615384615
406,52.30769230769231
407,50.76923076923077
408,49.23076923076923
409,38.46153846153846
410,44.61538461538461
411,46.15384615384615
412,47.69230769230769
413,58.46153846153846
414,41.53846153846154
415,52.30769230769231
416,38.46153846153846
417,43.07692307692308
418,55.38461538461539
419,47.69230769230769
420,50.76923076923077
421,40.0
422,61.53846153846154
423,55.38461538461539
424,49.23076923076923
425,36.92307692307692
426,47.69230769230769
427,49.23076923076923
428,30.76923076923077
429,55.38461538461539
430,50.76923076923077
431,53.84615384615385
432,53.84615384615385
433,56.92307692307692
434,50.76923076923077
435,49.23076923076923
436,50.76923076923077
437,49.23076923076923
438,52.30769230769231
439,52.30769230769231
440,50.76923076923077
441,44.61538461538461
442,52.30769230769231
443,60.0
444,53.84615384615385
445,46.15384615384615
446,44.61538461538461
447,46.15384615384615
448,49.23076923076923
449,47.69230769230769
450,56.92307692307692
451,66.15384615384616
452,49.23076923076923
453,46.15384615384615
454,49.23076923076923
455,41.53846153846154
456,55.38461538461539
457,47.69230769230769
458,44.61538461538461
459,44.61538461538461
460,50.76923076923077
461,43.07692307692308
462,56.92307692307692
463,49.23076923076923
464,46.15384615384615
465,50.76923076923077
466,46.15384615384615
467,43.07692307692308
468,61.53846153846154
469,55.38461538461539
470,44.61538461538461
471,58.46153846153846
472,49.23076923076923
473,40.0
474,46.15384615384615
475,50.76923076923077
476,41.53846153846154
477,46.15384615384615
478,55.38461538461539
479,53.84615384615385
480,40.0
481,50.76923076923077
482,50.76923076923077
483,46.15384615384615
484,50.76923076923077
485,43.07692307692308
486,50.76923076923077
487,61.53846153846154
488,49.23076923076923
489,50.76923076923077
490,56.92307692307692
491,60.0
492,55.38461538461539
493,47.69230769230769
494,43.07692307692308
495,44.61538461538461
496,49.23076923076923
497,52.30769230769231
498,47.69230769230769
499,66.15384615384616
