,0
0,69.29244083931283
1,34.02814552544593
2,54.872758708516564
3,63.852418204268595
4,47.15126771051417
5,67.56020265045612
6,58.49167406785565
7,38.224139834265685
8,55.08740621945658
9,41.534713580187145
10,34.23036926263967
11,76.14857675059773
12,53.257933421337306
13,26.336078582408895
14,48.37081953279323
15,28.858501580909106
16,52.21727682302908
17,58.66881668537227
18,35.92343904920479
19,59.63960478870714
20,25.744252764366184
21,58.66370812500574
22,57.155313645239964
23,54.03230512561276
24,43.082034211779934
25,33.34743669296668
26,53.530028737324294
27,88.06593696937952
28,54.1005080859735
29,51.89572146032518
30,49.91265751832561
31,61.04236241706753
32,51.021457788528615
33,48.69691523983398
34,42.927457622212735
35,54.25134867582988
36,69.30554706553129
37,56.25675098598218
38,79.01335083187219
39,53.436459314770254
40,51.75718528720474
41,60.123075056975
42,59.81432236971214
43,66.8247412233041
44,57.143982898742365
45,58.942926439331046
46,65.98976185939712
47,64.52702215825714
48,54.749163856378594
49,62.1364380373875
50,24.469507191637273
51,68.8629496481657
52,51.62970916096399
53,56.82129400504274
54,54.68538315066149
55,64.30087010138371
56,68.71532765030324
57,49.43263364319544
58,36.983659860041215
59,35.12543820439727
60,2.9920027296702054
