,0
0,65.57377049180327
1,57.377049180327866
2,49.18032786885246
3,63.9344262295082
4,59.01639344262295
5,54.09836065573771
6,39.34426229508197
7,45.90163934426229
8,60.65573770491803
9,42.622950819672134
10,54.09836065573771
11,59.01639344262295
12,59.01639344262295
13,59.01639344262295
14,49.18032786885246
15,42.622950819672134
16,54.09836065573771
17,40.98360655737705
18,42.622950819672134
19,54.09836065573771
20,47.540983606557376
21,44.26229508196721
22,59.01639344262295
23,42.622950819672134
24,42.622950819672134
25,49.18032786885246
26,45.90163934426229
27,59.01639344262295
28,62.295081967213115
29,47.540983606557376
30,52.459016393442624
31,47.540983606557376
32,50.81967213114754
33,47.540983606557376
34,57.377049180327866
35,45.90163934426229
36,50.81967213114754
37,45.90163934426229
38,62.295081967213115
39,50.81967213114754
40,47.540983606557376
41,54.09836065573771
42,60.65573770491803
43,50.81967213114754
44,52.459016393442624
45,52.459016393442624
46,54.09836065573771
47,50.81967213114754
48,59.01639344262295
49,57.377049180327866
50,57.377049180327866
51,55.73770491803279
52,54.09836065573771
53,49.18032786885246
54,44.26229508196721
55,54.09836065573771
56,50.81967213114754
57,47.540983606557376
58,57.377049180327866
59,60.65573770491803
60,57.377049180327866
61,49.18032786885246
62,32.78688524590164
63,54.09836065573771
64,42.622950819672134
65,45.90163934426229
66,49.18032786885246
67,36.0655737704918
68,49.18032786885246
69,52.459016393442624
70,45.90163934426229
71,40.98360655737705
72,62.295081967213115
73,40.98360655737705
74,49.18032786885246
75,55.73770491803279
76,49.18032786885246
77,45.90163934426229
78,40.98360655737705
79,44.26229508196721
80,54.09836065573771
81,54.09836065573771
82,44.26229508196721
83,60.65573770491803
84,54.09836065573771
85,45.90163934426229
86,63.9344262295082
87,54.09836065573771
88,52.459016393442624
89,57.377049180327866
90,65.57377049180327
91,49.18032786885246
92,60.65573770491803
93,52.459016393442624
94,57.377049180327866
95,50.81967213114754
96,47.540983606557376
97,50.81967213114754
98,45.90163934426229
99,37.704918032786885
100,54.09836065573771
101,55.73770491803279
102,44.26229508196721
103,50.81967213114754
104,45.90163934426229
105,40.98360655737705
106,52.459016393442624
107,59.01639344262295
108,54.09836065573771
109,45.90163934426229
110,44.26229508196721
111,39.34426229508197
112,54.09836065573771
113,44.26229508196721
114,59.01639344262295
115,54.09836065573771
116,47.540983606557376
117,39.34426229508197
118,54.09836065573771
119,47.540983606557376
120,60.65573770491803
121,59.01639344262295
122,52.459016393442624
123,49.18032786885246
124,45.90163934426229
125,54.09836065573771
126,55.73770491803279
127,55.73770491803279
128,55.73770491803279
129,47.540983606557376
130,45.90163934426229
131,60.65573770491803
132,44.26229508196721
133,49.18032786885246
134,44.26229508196721
135,47.540983606557376
136,45.90163934426229
137,47.540983606557376
138,54.09836065573771
139,52.459016393442624
140,57.377049180327866
141,37.704918032786885
142,47.540983606557376
143,50.81967213114754
144,63.9344262295082
145,49.18032786885246
146,45.90163934426229
147,57.377049180327866
148,67.21311475409836
149,59.01639344262295
150,60.65573770491803
151,49.18032786885246
152,59.01639344262295
153,47.540983606557376
154,62.295081967213115
155,60.65573770491803
156,54.09836065573771
157,49.18032786885246
158,44.26229508196721
159,57.377049180327866
160,50.81967213114754
161,54.09836065573771
162,57.377049180327866
163,54.09836065573771
164,54.09836065573771
165,55.73770491803279
166,49.18032786885246
167,52.459016393442624
168,55.73770491803279
169,57.377049180327866
170,55.73770491803279
171,42.622950819672134
172,62.295081967213115
173,60.65573770491803
174,54.09836065573771
175,52.459016393442624
176,60.65573770491803
177,50.81967213114754
178,47.540983606557376
179,54.09836065573771
180,62.295081967213115
181,52.459016393442624
182,59.01639344262295
183,52.459016393442624
184,47.540983606557376
185,55.73770491803279
186,52.459016393442624
187,54.09836065573771
188,67.21311475409836
189,47.540983606557376
190,59.01639344262295
191,50.81967213114754
192,52.459016393442624
193,49.18032786885246
194,55.73770491803279
195,55.73770491803279
196,54.09836065573771
197,50.81967213114754
198,60.65573770491803
199,55.73770491803279
200,52.459016393442624
201,42.622950819672134
202,52.459016393442624
203,54.09836065573771
204,59.01639344262295
205,42.622950819672134
206,50.81967213114754
207,44.26229508196721
208,50.81967213114754
209,42.622950819672134
210,50.81967213114754
211,55.73770491803279
212,55.73770491803279
213,52.459016393442624
214,52.459016393442624
215,49.18032786885246
216,70.49180327868852
217,57.377049180327866
218,36.0655737704918
219,49.18032786885246
220,52.459016393442624
221,52.459016393442624
222,47.540983606557376
223,54.09836065573771
224,37.704918032786885
225,44.26229508196721
226,40.98360655737705
227,47.540983606557376
228,49.18032786885246
229,55.73770491803279
230,40.98360655737705
231,44.26229508196721
232,50.81967213114754
233,54.09836065573771
234,47.540983606557376
235,52.459016393442624
236,54.09836065573771
237,50.81967213114754
238,47.540983606557376
239,50.81967213114754
