,trading_day,component,lag_length,aic
27,254,28.0,1.0,-0.7575936079323675
28,254,29.0,3.0,-0.771086286090662
29,254,30.0,1.0,-0.7788581033996991
30,254,31.0,15.0,-0.7168680099378378
31,254,32.0,2.0,-0.6332712994251294
32,254,33.0,1.0,-0.8492914148457752
33,254,34.0,1.0,-0.6906082452782556
34,254,35.0,1.0,-0.7745256630577958
35,254,36.0,1.0,-0.7999813961733194
36,254,37.0,1.0,-0.7291278829911647
37,254,38.0,1.0,-0.7294310086633314
38,254,39.0,1.0,-0.7781883826715519
39,254,40.0,1.0,-0.543458235682102
40,254,41.0,9.0,-0.8471891830854422
41,254,42.0,1.0,-0.7200298931279738
42,254,43.0,7.0,-0.7920538256528532
43,254,44.0,1.0,-0.7138189306817597
44,254,45.0,1.0,-0.8202147901154155
45,254,46.0,1.0,-0.7848573591336436
46,254,47.0,1.0,-0.7386379806718686
47,254,48.0,1.0,-0.7587881570188469
48,254,49.0,1.0,-0.7830694352259525
49,254,50.0,1.0,-0.7643684924480929
50,254,51.0,2.0,-0.7319448322825282
51,254,52.0,1.0,-0.7448273208330672
52,254,53.0,1.0,-0.714597326787957
53,254,54.0,1.0,-0.7999702560063015
54,254,55.0,1.0,-0.7704699181049514
55,254,56.0,6.0,-0.7655505028905476
56,254,57.0,1.0,-0.8427337177251927
57,254,58.0,3.0,-0.6933600201278747
58,254,59.0,1.0,-0.7658605479268912
59,254,60.0,1.0,-0.7382830030596486
60,254,61.0,1.0,-0.7713976380492581
61,254,62.0,3.0,-0.7312081486326365
62,254,63.0,3.0,-0.7433127238789896
63,254,64.0,2.0,-0.8736339200631288
64,254,65.0,1.0,-0.8081289115147702
65,254,66.0,15.0,-0.8594965430710946
66,254,67.0,1.0,-0.6609024333501656
67,254,68.0,1.0,-0.6431216046751302
68,254,69.0,1.0,-0.7107869805079448
69,254,70.0,1.0,-0.7628409625962682
70,254,71.0,1.0,-0.8056444833808121
71,254,72.0,1.0,-0.731945960690992
72,254,73.0,1.0,-0.8085862052946498
73,254,74.0,3.0,-0.6601280100798714
74,254,75.0,1.0,-0.7312439714954245
75,254,76.0,1.0,-0.7625834011813297
76,254,77.0,1.0,-0.7914571960921255
77,254,78.0,1.0,-0.6670785004868066
78,254,79.0,1.0,-0.8302783628015007
79,254,80.0,1.0,-0.786516641940765
80,254,81.0,8.0,-0.855372983625684
81,254,82.0,1.0,-0.8241720899313967
82,254,83.0,1.0,-0.709728828588155
83,254,84.0,2.0,-0.66841418103574
84,254,85.0,1.0,-0.7963351810536701
85,254,86.0,1.0,-0.6951750395231123
86,254,87.0,3.0,-0.7935198129593606
87,254,88.0,2.0,-0.7625256595936463
88,254,89.0,1.0,-0.824735199978789
89,254,90.0,1.0,-0.8355402538674996
90,254,91.0,1.0,-0.7525422413314117
91,254,92.0,10.0,-0.7554359858004996
92,254,93.0,1.0,-0.7706288080223815
93,254,94.0,1.0,-0.6933869046925186
94,254,95.0,3.0,-0.8370458713649642
95,254,96.0,1.0,-0.6827682349878542
96,254,97.0,1.0,-0.7639760561005124
97,254,98.0,2.0,-0.9001615038784881
98,254,99.0,1.0,-0.7751790805520221
99,254,100.0,1.0,-0.7318457537280019
0,255,1.0,1.0,-0.6637253989336644
1,255,2.0,3.0,-0.7750062552084285
2,255,3.0,1.0,-0.6623093342639887
3,255,4.0,1.0,-0.659244020262129
4,255,5.0,10.0,-0.7332514950334121
5,255,6.0,1.0,-0.8188068377383515
6,255,7.0,1.0,-0.6432032582297861
7,255,8.0,2.0,-0.7415512808051294
8,255,9.0,1.0,-0.7471690115440752
9,255,10.0,1.0,-0.7378010782726716
10,255,11.0,2.0,-0.6677344684662094
11,255,12.0,3.0,-0.8176930071095112
12,255,13.0,1.0,-0.7423681485835077
13,255,14.0,3.0,-0.8003120043999485
14,255,15.0,1.0,-0.6347419122822652
15,255,16.0,1.0,-0.7457682589516723
16,255,17.0,1.0,-0.7252648396312924
17,255,18.0,1.0,-0.8045017657172258
18,255,19.0,1.0,-0.7445374529433952
19,255,20.0,1.0,-0.7145174516907419
20,255,21.0,1.0,-0.7280967936804992
21,255,22.0,1.0,-0.709658621755062
22,255,23.0,1.0,-0.7973214822106123
23,255,24.0,1.0,-0.8593176789811026
24,255,25.0,3.0,-0.7754067480070399
25,255,26.0,11.0,-0.7587820358419977
26,255,27.0,4.0,-0.7657664314046444
27,255,28.0,8.0,-0.634776082187738
28,255,29.0,2.0,-0.7805249369580726
29,255,30.0,2.0,-0.7345871818536277
30,255,31.0,1.0,-0.6985670512558668
31,255,32.0,2.0,-0.7326514039473837
32,255,33.0,1.0,-0.7921985894207267
33,255,34.0,1.0,-0.6978397886637364
34,255,35.0,1.0,-0.8534842433819845
35,255,36.0,1.0,-0.7493691173016942
36,255,37.0,1.0,-0.7264709781654547
37,255,38.0,1.0,-0.7359291903554231
38,255,39.0,1.0,-0.7653910617611918
39,255,40.0,2.0,-0.8304865642273099
40,255,41.0,1.0,-0.8175231184952413
41,255,42.0,1.0,-0.6436167577646879
42,255,43.0,2.0,-0.6999351974681121
43,255,44.0,1.0,-0.8236116271766681
44,255,45.0,1.0,-0.6904947830223968
45,255,46.0,1.0,-0.7177912971278488
46,255,47.0,1.0,-0.7805663667884151
47,255,48.0,5.0,-0.7797976719779848
48,255,49.0,1.0,-0.72827687926166
49,255,50.0,1.0,-0.7815718293861129
50,255,51.0,8.0,-0.7266540731771908
51,255,52.0,2.0,-0.6664268498545332
52,255,53.0,1.0,-0.7544709567308375
53,255,54.0,1.0,-0.7876892286387304
54,255,55.0,2.0,-0.7331309414191048
55,255,56.0,3.0,-0.8193673103704657
56,255,57.0,4.0,-0.6598572575155832
57,255,58.0,2.0,-0.7817713553811815
58,255,59.0,1.0,-0.8081353122478938
59,255,60.0,1.0,-0.7936221352390141
60,255,61.0,2.0,-0.7959902819493638
61,255,62.0,1.0,-0.7658952889076885
62,255,63.0,1.0,-0.8123306690157506
63,255,64.0,1.0,-0.764545986153478
64,255,65.0,7.0,-0.8518899193396939
65,255,66.0,9.0,-0.7358635136297978
66,255,67.0,11.0,-0.8954811350533278
67,255,68.0,1.0,-0.6210930449070402
68,255,69.0,1.0,-0.7543382352520729
69,255,70.0,3.0,-0.7222578738218453
70,255,71.0,1.0,-0.8030084021361881
71,255,72.0,1.0,-0.7161922351022347
72,255,73.0,3.0,-0.7403022032639852
73,255,74.0,1.0,-0.6698425696956748
74,255,75.0,2.0,-0.7102512802735467
75,255,76.0,1.0,-0.7314533495567229
76,255,77.0,1.0,-0.6701764977701048
77,255,78.0,2.0,-0.7403453800769126
78,255,79.0,1.0,-0.7520878286773923
79,255,80.0,2.0,-0.7552701945804452
80,255,81.0,1.0,-0.7111266612539953
81,255,82.0,1.0,-0.7978208740147735
82,255,83.0,6.0,-0.902690780567281
83,255,84.0,1.0,-0.7032842387746109
84,255,85.0,1.0,-0.8040645956998956
85,255,86.0,3.0,-0.6747500652357432
86,255,87.0,1.0,-0.7232941175461071
87,255,88.0,1.0,-0.7874218273467422
88,255,89.0,1.0,-0.7643609055280612
89,255,90.0,1.0,-0.7436526987653197
90,255,91.0,1.0,-0.6980093008042098
91,255,92.0,1.0,-0.6183446637965105
92,255,93.0,2.0,-0.7998834591304926
93,255,94.0,1.0,-0.7819934823180975
94,255,95.0,5.0,-0.7239017326296769
95,255,96.0,2.0,-0.6192138142230207
96,255,97.0,2.0,-0.7136721573566512
97,255,98.0,2.0,-0.6414076646611928
98,255,99.0,1.0,-0.7731658756399629
99,255,100.0,1.0,-0.7703528593831159
0,256,1.0,1.0,-0.7615875079947906
1,256,2.0,3.0,-0.7185159627353921
2,256,3.0,4.0,-0.7978916760979247
3,256,4.0,2.0,-0.7399959754095086
4,256,5.0,2.0,-0.7008976332158794
5,256,6.0,1.0,-0.7584504311128364
6,256,7.0,1.0,-0.7603885712107371
7,256,8.0,8.0,-0.8334813663678207
8,256,9.0,2.0,-0.729468151652674
9,256,10.0,1.0,-0.6997412287269865
10,256,11.0,1.0,-0.7852120857873769
11,256,12.0,1.0,-0.6594646671752212
12,256,13.0,1.0,-0.7658370478419353
13,256,14.0,1.0,-0.7838024322697972
14,256,15.0,2.0,-0.7349229183978228
15,256,16.0,1.0,-0.79048570721642
16,256,17.0,1.0,-0.7076314977010733
17,256,18.0,4.0,-0.6996463471755012
18,256,19.0,1.0,-0.7949824644200462
19,256,20.0,3.0,-0.7444623501428889
20,256,21.0,1.0,-0.7833146194524939
21,256,22.0,14.0,-0.7679718206371038
22,256,23.0,3.0,-0.7568944146923935
23,256,24.0,1.0,-0.7312868099042564
24,256,25.0,1.0,-0.796013086655373
25,256,26.0,1.0,-0.6203885537163805
26,256,27.0,3.0,-0.8160843332455334
27,256,28.0,1.0,-0.7884522025120763
28,256,29.0,5.0,-0.739673836371588
29,256,30.0,1.0,-0.725580805253353
30,256,31.0,4.0,-0.7933407209574331
31,256,32.0,1.0,-0.790025710491831
32,256,33.0,1.0,-0.7085453674106599
33,256,34.0,6.0,-0.767092678511778
34,256,35.0,1.0,-0.7412687810518713
35,256,36.0,1.0,-0.7209924476206887
36,256,37.0,1.0,-0.7251370803734719
37,256,38.0,1.0,-0.6805858928155297
38,256,39.0,1.0,-0.739182325943374
39,256,40.0,1.0,-0.7915137408571904
40,256,41.0,1.0,-0.7278240794636218
41,256,42.0,1.0,-0.7955948494312816
42,256,43.0,1.0,-0.7521371048011242
43,256,44.0,8.0,-0.7169211922116169
44,256,45.0,1.0,-0.7290116295900031
45,256,46.0,1.0,-0.7592172009947077
46,256,47.0,1.0,-0.6412442651475428
47,256,48.0,5.0,-0.7645005513196463
48,256,49.0,2.0,-0.65127504533948
49,256,50.0,4.0,-0.8004246879666339
50,256,51.0,1.0,-0.7085703544070812
51,256,52.0,3.0,-0.7557572320778707
52,256,53.0,1.0,-0.751910655161529
53,256,54.0,6.0,-0.7731317937639893
54,256,55.0,1.0,-0.7725723140320133
55,256,56.0,1.0,-0.7556417245831554
56,256,57.0,1.0,-0.808762175605691
57,256,58.0,2.0,-0.7321440540518651
58,256,59.0,1.0,-0.7928890408158812
59,256,60.0,1.0,-0.8001973063580579
60,256,61.0,1.0,-0.7016279654581656
61,256,62.0,5.0,-0.8222364301668488
62,256,63.0,1.0,-0.7574605214175627
63,256,64.0,1.0,-0.7525337270513797
64,256,65.0,1.0,-0.8376127609211997
65,256,66.0,2.0,-0.8287659551922258
66,256,67.0,2.0,-0.798213837389353
67,256,68.0,3.0,-0.8198170002221683
68,256,69.0,1.0,-0.8509043254086576
69,256,70.0,1.0,-0.762794699700265
70,256,71.0,1.0,-0.7616208901820662
71,256,72.0,1.0,-0.6841839760205904
72,256,73.0,6.0,-0.7973469726100822
73,256,74.0,1.0,-0.6074942746622253
74,256,75.0,1.0,-0.7599202814338696
75,256,76.0,1.0,-0.7984923480188544
76,256,77.0,3.0,-0.7146561532980009
77,256,78.0,1.0,-0.6938024525571439
78,256,79.0,1.0,-0.7015712029188265
79,256,80.0,1.0,-0.7873985022089828
80,256,81.0,1.0,-0.7322995119392134
81,256,82.0,1.0,-0.6625900522552944
82,256,83.0,2.0,-0.7040735098179315
83,256,84.0,1.0,-0.8762483066142307
84,256,85.0,1.0,-0.748191018224056
85,256,86.0,1.0,-0.751599380565143
86,256,87.0,10.0,-0.8357524702229088
87,256,88.0,1.0,-0.7139405436771006
88,256,89.0,1.0,-0.6992440840810324
89,256,90.0,1.0,-0.8061089881086663
90,256,91.0,1.0,-0.6541431432225813
91,256,92.0,3.0,-0.7573870712186879
92,256,93.0,1.0,-0.7258289139409559
93,256,94.0,1.0,-0.7240701702619265
94,256,95.0,1.0,-0.6211967008505324
95,256,96.0,1.0,-0.7699682673446037
96,256,97.0,5.0,-0.7641981474808365
97,256,98.0,1.0,-0.8181168921216763
98,256,99.0,3.0,-0.8241652521632821
99,256,100.0,3.0,-0.7122156053352682
0,257,1.0,1.0,-0.6896763236673685
1,257,2.0,8.0,-0.7528018118415237
2,257,3.0,1.0,-0.7452766192609753
3,257,4.0,12.0,-0.7118799900463852
4,257,5.0,1.0,-0.631500663528319
5,257,6.0,2.0,-0.7284482832222899
6,257,7.0,1.0,-0.7017357022466545
7,257,8.0,1.0,-0.687471972099238
8,257,9.0,6.0,-0.8548013981423329
9,257,10.0,1.0,-0.6624241009417978
10,257,11.0,3.0,-0.7774215334969765
11,257,12.0,2.0,-0.7121304796350232
12,257,13.0,1.0,-0.7680385302075078
13,257,14.0,2.0,-0.6322311152783517
14,257,15.0,1.0,-0.7708365478278898
15,257,16.0,1.0,-0.7289721593583649
