,0
0,54.09836065573771
1,57.377049180327866
2,47.540983606557376
3,47.540983606557376
4,57.377049180327866
5,50.81967213114754
6,50.81967213114754
7,60.65573770491803
8,50.81967213114754
9,42.622950819672134
10,55.73770491803279
11,47.540983606557376
12,55.73770491803279
13,52.459016393442624
14,50.81967213114754
15,62.295081967213115
16,40.98360655737705
17,55.73770491803279
18,45.90163934426229
19,59.01639344262295
20,40.98360655737705
21,49.18032786885246
22,50.81967213114754
23,49.18032786885246
24,42.622950819672134
25,45.90163934426229
26,49.18032786885246
27,52.459016393442624
28,65.57377049180327
29,42.622950819672134
30,55.73770491803279
31,50.81967213114754
32,52.459016393442624
33,44.26229508196721
34,50.81967213114754
35,59.01639344262295
36,49.18032786885246
37,54.09836065573771
38,57.377049180327866
39,49.18032786885246
40,49.18032786885246
41,55.73770491803279
42,47.540983606557376
43,47.540983606557376
44,45.90163934426229
45,50.81967213114754
46,60.65573770491803
47,52.459016393442624
48,52.459016393442624
49,47.540983606557376
50,59.01639344262295
51,49.18032786885246
52,52.459016393442624
53,55.73770491803279
54,47.540983606557376
55,39.34426229508197
56,49.18032786885246
57,54.09836065573771
58,39.34426229508197
59,40.98360655737705
60,54.09836065573771
61,40.98360655737705
62,47.540983606557376
63,47.540983606557376
64,36.0655737704918
65,50.81967213114754
66,45.90163934426229
67,47.540983606557376
68,42.622950819672134
69,44.26229508196721
70,49.18032786885246
71,55.73770491803279
72,55.73770491803279
73,44.26229508196721
74,44.26229508196721
75,57.377049180327866
76,50.81967213114754
77,49.18032786885246
78,60.65573770491803
79,44.26229508196721
80,62.295081967213115
81,45.90163934426229
82,52.459016393442624
83,55.73770491803279
84,59.01639344262295
85,42.622950819672134
86,62.295081967213115
87,60.65573770491803
88,54.09836065573771
89,54.09836065573771
90,54.09836065573771
91,47.540983606557376
92,47.540983606557376
93,55.73770491803279
94,52.459016393442624
95,45.90163934426229
96,49.18032786885246
97,47.540983606557376
98,59.01639344262295
99,44.26229508196721
100,40.98360655737705
101,45.90163934426229
102,57.377049180327866
103,55.73770491803279
104,50.81967213114754
105,37.704918032786885
106,52.459016393442624
107,40.98360655737705
108,49.18032786885246
109,44.26229508196721
110,45.90163934426229
111,39.34426229508197
112,50.81967213114754
113,40.98360655737705
114,54.09836065573771
115,49.18032786885246
116,54.09836065573771
117,50.81967213114754
118,44.26229508196721
119,50.81967213114754
120,50.81967213114754
121,60.65573770491803
122,55.73770491803279
123,45.90163934426229
124,45.90163934426229
125,52.459016393442624
126,50.81967213114754
127,54.09836065573771
128,59.01639344262295
129,52.459016393442624
130,42.622950819672134
131,60.65573770491803
132,59.01639344262295
133,59.01639344262295
134,54.09836065573771
135,50.81967213114754
136,47.540983606557376
137,44.26229508196721
138,45.90163934426229
139,54.09836065573771
140,54.09836065573771
141,49.18032786885246
142,49.18032786885246
143,49.18032786885246
144,60.65573770491803
145,52.459016393442624
146,49.18032786885246
147,52.459016393442624
148,67.21311475409836
149,57.377049180327866
150,57.377049180327866
151,54.09836065573771
152,59.01639344262295
153,49.18032786885246
154,50.81967213114754
155,57.377049180327866
156,52.459016393442624
157,60.65573770491803
158,50.81967213114754
159,45.90163934426229
160,55.73770491803279
161,55.73770491803279
162,54.09836065573771
163,49.18032786885246
164,60.65573770491803
165,60.65573770491803
166,59.01639344262295
167,54.09836065573771
168,49.18032786885246
169,47.540983606557376
170,52.459016393442624
171,62.295081967213115
172,65.57377049180327
173,57.377049180327866
174,52.459016393442624
175,49.18032786885246
176,60.65573770491803
177,45.90163934426229
178,44.26229508196721
179,52.459016393442624
180,49.18032786885246
181,47.540983606557376
182,44.26229508196721
183,52.459016393442624
184,45.90163934426229
185,40.98360655737705
186,55.73770491803279
187,59.01639344262295
188,57.377049180327866
189,52.459016393442624
190,57.377049180327866
191,47.540983606557376
192,42.622950819672134
193,42.622950819672134
194,47.540983606557376
195,49.18032786885246
196,50.81967213114754
197,49.18032786885246
198,45.90163934426229
199,60.65573770491803
200,57.377049180327866
201,52.459016393442624
202,47.540983606557376
203,57.377049180327866
204,55.73770491803279
205,42.622950819672134
206,57.377049180327866
207,57.377049180327866
208,50.81967213114754
209,45.90163934426229
210,52.459016393442624
211,44.26229508196721
212,45.90163934426229
213,54.09836065573771
214,52.459016393442624
215,49.18032786885246
216,45.90163934426229
217,57.377049180327866
218,52.459016393442624
219,49.18032786885246
220,55.73770491803279
221,49.18032786885246
222,42.622950819672134
223,52.459016393442624
224,45.90163934426229
225,45.90163934426229
226,45.90163934426229
227,57.377049180327866
228,54.09836065573771
229,52.459016393442624
230,36.0655737704918
231,42.622950819672134
232,57.377049180327866
233,57.377049180327866
234,57.377049180327866
235,60.65573770491803
236,57.377049180327866
237,52.459016393442624
238,45.90163934426229
239,54.09836065573771
240,60.65573770491803
241,52.459016393442624
242,54.09836065573771
243,55.73770491803279
244,62.295081967213115
245,49.18032786885246
246,44.26229508196721
247,45.90163934426229
248,60.65573770491803
249,63.9344262295082
250,60.65573770491803
251,55.73770491803279
252,60.65573770491803
253,42.622950819672134
254,45.90163934426229
255,54.09836065573771
256,57.377049180327866
257,60.65573770491803
258,50.81967213114754
259,47.540983606557376
260,45.90163934426229
261,70.49180327868852
262,57.377049180327866
263,52.459016393442624
264,49.18032786885246
265,54.09836065573771
266,49.18032786885246
267,55.73770491803279
268,57.377049180327866
269,47.540983606557376
270,49.18032786885246
271,54.09836065573771
272,50.81967213114754
273,47.540983606557376
274,59.01639344262295
275,54.09836065573771
276,59.01639344262295
277,47.540983606557376
278,45.90163934426229
279,50.81967213114754
280,57.377049180327866
281,45.90163934426229
282,52.459016393442624
283,42.622950819672134
284,55.73770491803279
285,47.540983606557376
286,52.459016393442624
287,55.73770491803279
288,47.540983606557376
289,50.81967213114754
290,49.18032786885246
291,50.81967213114754
292,50.81967213114754
293,45.90163934426229
294,55.73770491803279
295,47.540983606557376
296,59.01639344262295
297,57.377049180327866
298,52.459016393442624
299,52.459016393442624
300,47.540983606557376
301,39.34426229508197
302,42.622950819672134
303,40.98360655737705
304,52.459016393442624
305,59.01639344262295
306,54.09836065573771
307,42.622950819672134
308,50.81967213114754
309,47.540983606557376
310,59.01639344262295
311,54.09836065573771
312,52.459016393442624
313,44.26229508196721
314,59.01639344262295
315,54.09836065573771
316,55.73770491803279
317,49.18032786885246
318,44.26229508196721
319,45.90163934426229
320,45.90163934426229
321,40.98360655737705
322,45.90163934426229
323,57.377049180327866
324,57.377049180327866
325,52.459016393442624
326,57.377049180327866
327,45.90163934426229
328,70.49180327868852
329,47.540983606557376
330,52.459016393442624
331,34.42622950819672
332,50.81967213114754
333,50.81967213114754
334,39.34426229508197
335,47.540983606557376
336,39.34426229508197
337,62.295081967213115
338,59.01639344262295
339,45.90163934426229
340,49.18032786885246
341,47.540983606557376
342,57.377049180327866
343,59.01639344262295
344,54.09836065573771
345,49.18032786885246
346,52.459016393442624
347,45.90163934426229
348,44.26229508196721
349,57.377049180327866
350,44.26229508196721
351,57.377049180327866
352,47.540983606557376
353,45.90163934426229
354,55.73770491803279
355,44.26229508196721
356,45.90163934426229
357,36.0655737704918
358,45.90163934426229
359,34.42622950819672
360,49.18032786885246
361,45.90163934426229
362,44.26229508196721
363,55.73770491803279
364,50.81967213114754
365,39.34426229508197
366,45.90163934426229
367,39.34426229508197
368,47.540983606557376
369,63.9344262295082
370,59.01639344262295
371,57.377049180327866
372,52.459016393442624
373,50.81967213114754
374,55.73770491803279
375,49.18032786885246
376,39.34426229508197
377,54.09836065573771
378,44.26229508196721
379,45.90163934426229
380,45.90163934426229
381,54.09836065573771
382,54.09836065573771
383,40.98360655737705
384,42.622950819672134
385,52.459016393442624
386,47.540983606557376
387,57.377049180327866
388,47.540983606557376
389,45.90163934426229
390,54.09836065573771
391,52.459016393442624
392,57.377049180327866
393,59.01639344262295
394,57.377049180327866
395,50.81967213114754
396,45.90163934426229
397,50.81967213114754
398,52.459016393442624
399,50.81967213114754
400,49.18032786885246
401,52.459016393442624
402,59.01639344262295
403,40.98360655737705
404,45.90163934426229
405,50.81967213114754
406,44.26229508196721
407,45.90163934426229
408,52.459016393442624
409,49.18032786885246
410,52.459016393442624
411,49.18032786885246
412,59.01639344262295
413,55.73770491803279
414,49.18032786885246
415,42.622950819672134
416,59.01639344262295
417,55.73770491803279
418,47.540983606557376
419,39.34426229508197
420,47.540983606557376
421,50.81967213114754
422,42.622950819672134
423,47.540983606557376
424,47.540983606557376
425,52.459016393442624
426,50.81967213114754
427,54.09836065573771
428,57.377049180327866
429,62.295081967213115
430,55.73770491803279
431,47.540983606557376
432,50.81967213114754
433,55.73770491803279
434,42.622950819672134
435,42.622950819672134
436,52.459016393442624
437,49.18032786885246
438,49.18032786885246
439,57.377049180327866
440,49.18032786885246
441,47.540983606557376
442,59.01639344262295
443,54.09836065573771
444,47.540983606557376
445,54.09836065573771
446,45.90163934426229
447,44.26229508196721
448,42.622950819672134
449,54.09836065573771
450,55.73770491803279
451,54.09836065573771
452,57.377049180327866
453,50.81967213114754
454,50.81967213114754
455,57.377049180327866
456,49.18032786885246
457,44.26229508196721
458,52.459016393442624
459,49.18032786885246
460,47.540983606557376
461,57.377049180327866
462,47.540983606557376
463,52.459016393442624
464,47.540983606557376
465,59.01639344262295
466,45.90163934426229
467,32.78688524590164
468,45.90163934426229
469,60.65573770491803
470,47.540983606557376
471,45.90163934426229
472,54.09836065573771
473,44.26229508196721
474,54.09836065573771
475,57.377049180327866
476,60.65573770491803
477,55.73770491803279
478,52.459016393442624
479,49.18032786885246
480,62.295081967213115
481,40.98360655737705
482,44.26229508196721
483,54.09836065573771
484,32.78688524590164
485,47.540983606557376
486,57.377049180327866
487,52.459016393442624
488,54.09836065573771
489,59.01639344262295
490,57.377049180327866
491,50.81967213114754
492,50.81967213114754
493,44.26229508196721
494,55.73770491803279
495,39.34426229508197
496,37.704918032786885
497,44.26229508196721
498,50.81967213114754
499,63.9344262295082
