,0
0,68.17541513558055
1,43.324193323514116
2,53.495466951194864
3,55.998195226885684
4,41.604985577140056
5,60.296656162205075
6,42.62220578403807
7,55.12939108751761
8,71.62384844108395
9,51.889428096399385
10,60.153341517796854
11,77.03290535864555
12,47.12345948216229
13,45.35716133299834
14,77.12902503646136
15,54.49069340623352
16,51.181919663496274
17,49.536353159983214
18,38.262749819950464
19,58.3783614804078
20,43.62066744353009
21,61.21287541605455
22,40.7253923411792
23,50.27491751076701
24,49.65280250001989
25,57.737380322772225
26,52.69638484593711
27,82.14169479927632
28,55.07400882305722
29,52.42788667731288
30,44.12416753567822
31,64.33372601104358
32,51.36545782287708
33,48.3609765680029
34,52.90597052483899
35,55.93801666339784
36,69.36669816210693
37,45.461352741781624
38,37.58994591535989
39,49.49339752762259
40,55.44911418977282
41,39.74264582637442
42,50.971800637203835
43,61.79451910746968
44,50.557229379763456
45,58.76026011649341
46,62.37585146878971
47,55.916287814519706
48,51.827732371856285
49,71.659419485057
50,26.139930235496617
51,50.31648406920418
52,52.12248937090982
53,41.10363465644098
54,44.83742418328718
55,60.70345972832851
56,45.97891128093451
57,45.93684766166938
58,33.75832096829124
59,33.73862736834962
60,61.541954794490785
