,trading_day,component,lag_length,aic
70,287,71.0,1.0,-0.4986895922499194
71,287,72.0,1.0,-0.36446538049205773
72,287,73.0,10.0,-0.5140084484233833
73,287,74.0,1.0,-0.5108390974752395
74,287,75.0,1.0,-0.4305706375969807
75,287,76.0,1.0,-0.47082166527383223
76,287,77.0,1.0,-0.5044026507495772
77,287,78.0,12.0,-0.40105464333213603
78,287,79.0,1.0,-0.596617455681686
79,287,80.0,2.0,-0.5102290835887202
80,287,81.0,1.0,-0.39643133883115445
81,287,82.0,1.0,-0.43010337912829344
82,287,83.0,1.0,-0.483461561601517
83,287,84.0,1.0,-0.5321676321099358
84,287,85.0,1.0,-0.5146563256832006
85,287,86.0,1.0,-0.28598320514102393
86,287,87.0,1.0,-0.49266614537647546
87,287,88.0,1.0,-0.5444489437763232
88,287,89.0,1.0,-0.558594169983598
89,287,90.0,1.0,-0.39962032603314257
90,287,91.0,1.0,-0.4568871555750862
91,287,92.0,1.0,-0.4621118930970213
92,287,93.0,8.0,-0.47263471283232317
93,287,94.0,1.0,-0.40638236466825534
94,287,95.0,4.0,-0.5661846817055809
95,287,96.0,2.0,-0.3937807589093928
96,287,97.0,1.0,-0.524773461457653
97,287,98.0,1.0,-0.39977249216552624
98,287,99.0,1.0,-0.46375829939371305
99,287,100.0,1.0,-0.48234293027392217
0,288,1.0,1.0,-0.5291365508897826
1,288,2.0,1.0,-0.44469567670256926
2,288,3.0,5.0,-0.4804125674414409
3,288,4.0,1.0,-0.40964007477837905
4,288,5.0,4.0,-0.3716268643606687
5,288,6.0,1.0,-0.5339951895838078
6,288,7.0,1.0,-0.4454790212554964
7,288,8.0,13.0,-0.5414924783698846
8,288,9.0,1.0,-0.511190960685996
9,288,10.0,1.0,-0.3322206973813277
10,288,11.0,1.0,-0.5016761280014442
11,288,12.0,1.0,-0.46610303888559
12,288,13.0,2.0,-0.5155600485934494
13,288,14.0,1.0,-0.4089571716296035
14,288,15.0,1.0,-0.5305982667042571
15,288,16.0,1.0,-0.44379971671600577
16,288,17.0,4.0,-0.48322732100022964
17,288,18.0,1.0,-0.41886319501328495
18,288,19.0,2.0,-0.43868919893904923
19,288,20.0,1.0,-0.4441595250026861
20,288,21.0,1.0,-0.49282383250512674
21,288,22.0,1.0,-0.533804866310013
22,288,23.0,1.0,-0.5403150625585076
23,288,24.0,2.0,-0.4369188709252452
24,288,25.0,1.0,-0.3397016085568095
