,trading_day,component,lag_length,aic
92,269,93.0,1.0,-7.862723314451897
93,269,94.0,3.0,-7.881486218747385
94,269,95.0,1.0,-7.896298460901445
95,269,96.0,2.0,-7.934686607449302
96,269,97.0,1.0,-7.928782457449742
97,269,98.0,1.0,-7.946241444837222
98,269,99.0,2.0,-7.965878077261895
99,269,100.0,2.0,-7.953939728607634
0,270,1.0,3.0,-3.3423801988313233
1,270,2.0,1.0,-5.601710421252643
2,270,3.0,1.0,-5.809120340852789
3,270,4.0,8.0,-5.978863634957091
4,270,5.0,1.0,-6.020749991346246
5,270,6.0,9.0,-6.127666684421859
6,270,7.0,1.0,-6.195593289933876
7,270,8.0,1.0,-6.245228435744377
8,270,9.0,2.0,-6.324939190111129
9,270,10.0,1.0,-6.347451863474548
10,270,11.0,2.0,-6.411082430952107
11,270,12.0,1.0,-6.389443866674236
12,270,13.0,1.0,-6.493668130852352
13,270,14.0,1.0,-6.517543609262991
14,270,15.0,1.0,-6.538678258319094
15,270,16.0,4.0,-6.744866342987057
16,270,17.0,1.0,-6.623399817815834
17,270,18.0,2.0,-6.66249922419929
18,270,19.0,2.0,-6.711245065822129
19,270,20.0,2.0,-6.733926011008818
20,270,21.0,1.0,-6.693715194936529
21,270,22.0,10.0,-6.922452275457044
22,270,23.0,9.0,-6.7642265276498605
23,270,24.0,3.0,-6.827888280022969
24,270,25.0,1.0,-6.792869148033105
25,270,26.0,1.0,-6.79955348977742
26,270,27.0,5.0,-6.893050898886914
27,270,28.0,1.0,-6.870159111320508
28,270,29.0,1.0,-6.891862932761156
29,270,30.0,1.0,-6.979258630480505
30,270,31.0,5.0,-6.980743410208208
31,270,32.0,1.0,-6.959478862997183
32,270,33.0,1.0,-6.9800726793490435
33,270,34.0,4.0,-7.008932399732208
34,270,35.0,1.0,-7.097375711345732
35,270,36.0,1.0,-7.014556485860463
36,270,37.0,1.0,-7.056756361418978
37,270,38.0,1.0,-7.063719726422652
38,270,39.0,1.0,-7.0824696555409945
39,270,40.0,1.0,-7.100201014529954
40,270,41.0,1.0,-7.146210116869952
41,270,42.0,5.0,-7.169513865426129
42,270,43.0,1.0,-7.176518834538255
43,270,44.0,1.0,-7.171719531607204
44,270,45.0,1.0,-7.187170999199007
45,270,46.0,1.0,-7.267728384877751
46,270,47.0,1.0,-7.233943090606942
47,270,48.0,2.0,-7.269434160823217
48,270,49.0,1.0,-7.256480388274188
49,270,50.0,2.0,-7.292247228147699
50,270,51.0,1.0,-7.319022533662248
51,270,52.0,8.0,-7.3352783033877245
52,270,53.0,1.0,-7.304815780275698
53,270,54.0,2.0,-7.336681011590321
54,270,55.0,1.0,-7.348637699586725
55,270,56.0,1.0,-7.35615511356315
56,270,57.0,1.0,-7.377177873628171
57,270,58.0,1.0,-7.4084694922382495
58,270,59.0,4.0,-7.433115816757134
59,270,60.0,1.0,-7.41654110362746
60,270,61.0,1.0,-7.444477854901122
61,270,62.0,1.0,-7.479191831788422
62,270,63.0,3.0,-7.482695986421376
63,270,64.0,1.0,-7.500486629959845
64,270,65.0,1.0,-7.4969220159526815
65,270,66.0,1.0,-7.509662469738779
66,270,67.0,1.0,-7.519391514136732
67,270,68.0,1.0,-7.52754255324015
68,270,69.0,1.0,-7.527559292910074
69,270,70.0,1.0,-7.554527584269476
70,270,71.0,3.0,-7.573110185862704
71,270,72.0,3.0,-7.575072490041967
72,270,73.0,1.0,-7.591844849605307
73,270,74.0,1.0,-7.627496583145271
74,270,75.0,1.0,-7.61911363982996
75,270,76.0,1.0,-7.632749206277979
76,270,77.0,1.0,-7.653454579279877
77,270,78.0,5.0,-7.676423629805945
78,270,79.0,1.0,-7.667816851289296
79,270,80.0,1.0,-7.68629660798088
80,270,81.0,1.0,-7.702958220796586
81,270,82.0,15.0,-7.731931873798374
82,270,83.0,3.0,-7.726192709145244
83,270,84.0,2.0,-7.741246765202707
84,270,85.0,12.0,-7.745581460325751
85,270,86.0,1.0,-7.764473318084751
86,270,87.0,1.0,-7.7743254772251555
87,270,88.0,1.0,-7.80559293505483
88,270,89.0,1.0,-7.802037416063634
89,270,90.0,3.0,-7.825911326399194
90,270,91.0,1.0,-7.836977837418927
91,270,92.0,1.0,-7.837757995517
92,270,93.0,1.0,-7.8889381356040955
93,270,94.0,1.0,-7.880476469810521
94,270,95.0,3.0,-7.901558025560152
95,270,96.0,1.0,-7.901008621612623
96,270,97.0,2.0,-7.939898757369857
97,270,98.0,1.0,-7.942884309031914
